ID,Material,Location,Number,Quantity
789,钢材-Q345D钢管,普通竖腹杆,4,2.66497939046538
790,钢材-Q345D钢管,普通竖腹杆,4,2.68222838110453
791,钢材-Q345D钢管,普通竖腹杆,4,2.70571972055763
792,钢材-Q345D钢管,普通竖腹杆,4,2.73371733132438
793,钢材-Q345D钢管,普通竖腹杆,4,2.76262124677904
794,钢材-Q345D钢管,普通竖腹杆,4,2.77011790459063
795,钢材-Q345D钢管,普通竖腹杆,4,2.80373665163602
796,钢材-Q345D钢管,普通竖腹杆,4,2.84606544509241
797,钢材-Q345D钢管,普通竖腹杆,4,2.89351725049214
798,钢材-Q345D钢管,普通竖腹杆,4,2.94038789040294
799,钢材-Q345D钢管,普通竖腹杆,4,2.95228847521463
800,钢材-Q345D钢管,普通竖腹杆,4,3.00467357236885
801,钢材-Q345D钢管,普通竖腹杆,4,3.06889004428829
802,钢材-Q345D钢管,普通竖腹杆,4,3.1392577152963
803,钢材-Q345D钢管,普通竖腹杆,4,3.20755705723138
804,钢材-Q345D钢管,普通竖腹杆,4,4.01036799435446
805,钢材-Q345D钢管,普通竖腹杆,4,4.10374044824076
806,钢材-Q345D钢管,普通竖腹杆,4,4.21689626098943
807,钢材-Q345D钢管,普通竖腹杆,4,4.33966516041071
808,钢材-Q345D钢管,普通竖腹杆,4,4.45791268687415
809,钢材-Q345D钢管,普通竖腹杆,4,4.48756003200303
810,钢材-Q345D钢管,普通竖腹杆,4,4.61661238411385
811,钢材-Q345D钢管,普通竖腹杆,4,4.77224197100068
812,钢材-Q345D钢管,普通竖腹杆,4,4.92175635118635
813,钢材-Q345D钢管,普通竖腹杆,4,4.95919697667643
814,钢材-Q345D钢管,普通竖腹杆,4,5.12200577692404
815,钢材-Q345D钢管,普通竖腹杆,4,5.31807314345412
816,钢材-Q345D钢管,普通竖腹杆,4,5.50625772659847
817,钢材-Q345D钢管,普通竖腹杆,4,5.55336387570793
818,钢材-Q345D钢管,普通竖腹杆,4,5.75815274863175
819,钢材-Q345D钢管,普通竖腹杆,4,6.00473220743512
820,钢材-Q345D钢管,普通竖腹杆,4,6.24142284258993
821,钢材-Q345D钢管,普通竖腹杆,4,6.3006811564588
822,钢材-Q345D钢管,普通竖腹杆,4,6.5583704874348
823,钢材-Q345D钢管,普通竖腹杆,4,6.86883869816953
824,钢材-Q345D钢管,普通竖腹杆,4,8.08595617617134
825,钢材-Q345D钢管,普通竖腹杆,4,8.17024826153833
826,钢材-Q345D钢管,普通竖腹杆,4,8.53702720203543
827,钢材-Q345D钢管,普通竖腹杆,4,8.22013892101176
828,钢材-Q345D钢管,普通竖腹杆,4,6.94558452747965
829,钢材-Q345D钢管,普通竖腹杆,4,6.9956432528328
830,钢材-Q345D钢管,普通竖腹杆,4,7.0792646369335
831,钢材-Q345D钢管,普通竖腹杆,4,7.16466713778353
832,钢材-Q345D钢管,半斜腹杆,4,5.8984313456292
833,钢材-Q345D钢管,半斜腹杆,4,5.30940494911126
834,钢材-Q345D钢管,半斜腹杆,4,4.93766110900099
835,钢材-Q345D钢管,半斜腹杆,4,4.10046190335783
836,钢材-Q345D钢管,半斜腹杆,4,5.12341332624238
837,钢材-Q345D钢管,半斜腹杆,4,4.02191872460873
838,钢材-Q345D钢管,半斜腹杆,4,5.89843134532947
839,钢材-Q345D钢管,半斜腹杆,4,5.30940494905295
840,钢材-Q345D钢管,半斜腹杆,4,4.93766110900103
841,钢材-Q345D钢管,半斜腹杆,4,4.10046190335794
842,钢材-Q345D钢管,半斜腹杆,4,5.03576994121816
843,钢材-Q345D钢管,半斜腹杆,4,3.95649873995508
